legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
undertake,1,3595,v,5,3,undertake,exact,gk cet4 cet6 ky toefl ielts,yes,1604,4035,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
underwear,1,3596,n,1,3,underwear,exact,gk cet6,yes,8792,6524,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
undivided,1,3597,a,4,2,undivided,exact,gk,yes,19323,20480,2,1,1,4,moderate_frequency,possible_participle_or_adjective,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
undo,1,3598,v,5,3,undo,exact,gk cet4 cet6 ky toefl ielts,yes,6417,6632,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unemployment,1,3599,n,1,3,unemployment,exact,gk cet6 ky ielts,yes,1495,3492,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfair,1,3600,a,1,3,unfair,exact,gk cet4 cet6 toefl ielts,yes,3625,4493,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfit,1,3601,a|v,4,3,unfit,exact,gk cet6,yes,9543,13433,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
unfold,1,3602,v,4,3,unfold,exact,gk cet6 ky toefl ielts gre,yes,7574,4541,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfortunate,1,3603,a|n,4,3,unfortunate,exact,gk cet4 cet6,yes,4076,4970,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unfortunately,1,3604,r,1,2,unfortunately,exact,gk cet4 cet6 ky toefl,yes,1910,2016,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unhappy,1,3605,a,4,3,unhappy,exact,gk cet4 cet6,yes,3622,4717,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unhealthy,1,3606,a,3,3,unhealthy,exact,gk ielts,yes,11127,9533,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
unimportant,1,3608,a,2,2,unimportant,exact,gk,yes,9487,12727,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
union,1,3609,a|n,11,3,union,exact,gk cet4 cet6 ky toefl ielts,yes,467,1658,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unite,1,3612,v,6,3,unite,exact,gk cet4 cet6 ky,yes,3628,4146,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
universal,1,3613,a|n,7,3,universal,exact,gk cet4 cet6 ky toefl ielts,yes,2968,2642,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unknown,1,3616,a|n,8,3,unknown,exact,gk cet4 cet6,yes,2087,2825,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unlike,1,3618,a,2,3,unlike,exact,gk cet4 cet6 ky,yes,2194,2468,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unmarried,1,3619,a,1,2,unmarried,exact,gk,yes,7635,9465,3,3,1,7,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
unpleasant,1,3620,a,1,3,unpleasant,exact,gk cet4 cet6,yes,4722,6472,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unrest,1,3621,n,2,3,unrest,exact,gk ielts,yes,6135,8995,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unsafe,1,3622,a,3,2,unsafe,exact,gk,yes,9721,9139,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unsuccessful,1,3623,a,2,3,unsuccessful,exact,gk,yes,5651,7731,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
untrue,1,3625,a,4,3,untrue,exact,gk,yes,11112,11958,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
unwilling,1,3627,a,2,3,unwilling,exact,gk cet4 cet6,yes,5583,6237,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
upstairs,1,3632,a|n|r,4,3,upstairs,exact,zk gk cet4 cet6 ky,yes,3067,4381,4,4,1,9,strong_in_both_corpora,possible_plural_or_third_person,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
upward,1,3633,a|r,4,3,upward,exact,gk cet4 cet6 ky,yes,7607,6144,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
useless,1,3641,a,1,3,useless,exact,gk cet4 cet6 toefl ielts,yes,4667,5657,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
user,1,3642,n,3,3,user,exact,gk cet4 cet6,yes,806,1813,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vacant,1,3646,a,2,3,vacant,exact,gk cet4 cet6 ky toefl,yes,6366,6751,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vague,1,3647,a,3,3,vague,exact,gk cet4 cet6 ky toefl gre,yes,4265,4885,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vain,1,3648,a,2,3,vain,exact,gk cet4 cet6 ky ielts gre,yes,9731,10144,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
valid,1,3649,a,2,3,valid,exact,gk cet4 cet6 ky toefl,yes,3211,4703,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vanilla,1,3653,a|n,5,3,vanilla,exact,gk gre,yes,16038,5374,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
veal,1,3659,n,1,3,veal,exact,gk,yes,21553,12617,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
vertical,1,3663,a|n,6,3,vertical,exact,gk cet4 cet6 ky toefl ielts gre,yes,3857,4448,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vest,1,3665,n|v,7,3,vest,exact,gk cet4 cet6 ky,yes,9247,6686,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vice,1,3667,n,3,3,vice,exact,gk cet4 cet6 ky ielts,yes,7210,9910,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
viewer,1,3673,n,2,3,viewer,exact,gk,yes,4851,2478,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
villager,1,3675,n,1,3,villager,exact,gk,yes,6139,6100,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
vinegar,1,3676,n,2,3,vinegar,exact,gk cet4 cet6 ky toefl,yes,10241,5106,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
violate,1,3677,v,6,3,violate,exact,gk cet6 ky toefl ielts gre,yes,7012,2909,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
violent,1,3679,a,5,3,violent,exact,gk cet4 cet6 ky toefl ielts,yes,2807,2158,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
violinist,1,3681,n,1,3,violinist,exact,gk,yes,20187,13694,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
visa,1,3684,n|v,3,3,visa,exact,gk cet6 ky ielts,yes,8033,5525,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
voluntary,1,3694,a|n,4,3,voluntary,exact,gk cet4 cet6 ky toefl ielts,yes,2263,4701,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
voyage,1,3697,n|v,3,3,voyage,exact,gk cet4 cet6 ky toefl,yes,6502,6619,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wag,1,3698,n|v,3,3,wag,exact,gk cet6 toefl gre,yes,14798,11879,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
waiter,1,3702,n,2,3,waiter,exact,gk cet4 cet6 ky ielts,yes,5772,5460,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
waitress,1,3704,n|v,2,3,waitress,exact,gk cet6 ky ielts,yes,10243,6390,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
walnut,1,3710,n,3,3,walnut,exact,gk cet6 toefl,yes,8979,7840,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
warehouse,1,3715,n|v,2,3,warehouse,exact,gk cet6 ky toefl ielts gre,yes,4490,4922,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
warmth,1,3718,n,5,3,warmth,exact,gk cet4 cet6 ky,yes,3527,4749,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wax,1,3729,n|v,4,3,wax,exact,gk cet4 cet6 ky toefl ielts gre,yes,7744,7228,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wayside,1,3731,n,1,3,wayside,exact,gk,yes,18440,17420,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
weakness,1,3736,n,5,3,weakness,exact,gk cet4 cet6,yes,2867,3487,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wealthy,1,3738,a,1,3,wealthy,exact,gk cet4 cet6 ky,yes,4114,3015,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
weatherman,1,3741,n,1,3,weatherman,exact,gk,yes,34137,19246,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
web,1,3733,n|v,8,3,web,exact,gk cet6 ky ielts,yes,6919,3706,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
westerner,1,3758,n,1,2,westerner,exact,gk ielts,yes,15728,23903,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
wherever,1,3769,r,1,3,wherever,exact,gk cet4 cet6 ky,yes,3201,3710,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
whistle,1,3775,n|v,11,3,whistle,exact,gk cet4 cet6 ky ielts gre,yes,6960,6463,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wildlife,1,3786,n,1,3,wildlife,exact,gk toefl ielts,yes,3597,3859,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
willing,1,3789,a|n,3,3,willing,exact,gk cet4 cet6 ky,yes,2233,1274,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
willingly,1,3790,r,1,2,willingly,exact,gk,yes,8478,9339,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
willingness,1,3791,n,1,2,willingness,exact,gk,yes,5008,4186,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
windbreaker,1,3795,n,1,2,windbreaker,exact,gk,yes,,18855,0,2,0,2,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
wipe,1,3802,n|v,2,3,wipe,exact,gk cet4 cet6 ky,yes,3112,2711,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
wolf,1,3812,n|v,4,3,wolf,exact,zk gk cet4 cet6 ky,yes,5062,4150,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
