legacy_word,legacy_row_count,legacy_rows,structural_type,oewn_match_type,oewn_lemmas,oewn_pos,oewn_sense_count,moby_wordlist_match_type,moby_wordlist_forms,moby_pos_match_type,moby_pos_forms,moby_pos_codes,normalized_headword_candidates,normalized_headword_evidence,existing_phrase_table_match,lexical_evidence_score,recommendation,reason
symptom,1,3340,lowercase_single_word,exact,symptom,n,2,exact,symptom,exact,symptom,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
systematic,1,3342,lowercase_single_word,exact,systematic,a,2,exact,systematic,exact,systematic,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
table manners,1,2013,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
table tennis,1,3344,multiword,exact,table tennis,n,1,exact,table tennis,exact,table tennis,h,,,none,3,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
tanker,1,3354,lowercase_single_word,exact,tanker,n,3,exact,tanker,exact,tanker,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tap,1,3355,lowercase_single_word,exact,tap,n|v,20,exact,tap,exact,tap,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tape recorder,1,3357,multiword,exact,tape recorder,n,1,exact,tape recorder,exact,tape recorder,h,,,none,3,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
tasteless,1,3361,lowercase_single_word,exact,tasteless,a,2,exact,tasteless,exact,tasteless,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tasty,1,3362,lowercase_single_word,exact,tasty,a,1,exact,tasty,exact,tasty,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tax-free,1,3364,hyphenated,exact,tax-free,a,1,none,,none,,,,,none,1,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
taxpayer,1,3366,lowercase_single_word,exact,taxpayer,n,1,exact,taxpayer,exact,taxpayer,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
teamwork,1,3371,lowercase_single_word,exact,teamwork,n,1,exact,teamwork,exact,teamwork,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tease,1,3374,lowercase_single_word,exact,tease,n|v,12,exact,tease,exact,tease,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
technical,1,3375,lowercase_single_word,exact,technical,a|n,9,exact,technical,exact,technical,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
telegram,1,3379,lowercase_single_word,exact,telegram,n,1,exact,telegram,exact,telegram,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
telegraph,1,3380,lowercase_single_word,exact,telegraph,n|v,2,exact,telegraph,exact,telegraph,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
telephone booth,2,475;3382,multiword,exact,telephone booth,n,1,exact,telephone booth,exact,telephone booth,h,,,none,3,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
temptation,1,3389,lowercase_single_word,exact,temptation,n,3,exact,temptation,exact,temptation,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tense,1,3394,lowercase_single_word,exact,tense,a|n|v,8,exact,tense,exact,tense,A|N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tent,1,3396,lowercase_single_word,exact,tent,n|v,3,exact,tent,exact,tent,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tentative,1,3397,lowercase_single_word,exact,tentative,a,2,exact,tentative,exact,tentative,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
terminal,1,3399,lowercase_single_word,exact,terminal,a|n,9,exact,terminal,exact,terminal,A|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
terrify,1,3401,lowercase_single_word,exact,terrify,v,1,exact,terrify,exact,terrify,V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
terror,1,3402,lowercase_single_word,exact,terror,n,4,exact,terror,exact,terror,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
textbook,1,3405,lowercase_single_word,exact,textbook,a|n,2,exact,textbook,exact,textbook,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thankful,1,3408,lowercase_single_word,exact,thankful,a,1,exact,thankful,exact,thankful,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
the Antarctic,1,185,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the Arctic,1,229,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the Arctic Ocean,1,230,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the Atlantic Ocean,1,278,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the British,1,523,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the butterfly,1,563,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the North Pole,1,2509,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the Pacific Ocean,1,2358,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
the South Pole,1,2510,multiword,none,,,0,none,,none,,,,,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
theirs,1,3414,lowercase_single_word,none,,,0,exact,theirs,exact,theirs,r,,,none,2,legacy_lexicon_review,仅 Moby 有词形证据；可能生僻、旧式或专名，需谨慎复核
theoretical,1,3419,lowercase_single_word,exact,theoretical,a,2,exact,theoretical,exact,theoretical,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thermos,1,3423,lowercase_single_word,exact,thermos,n,1,casefold,Thermos,casefold,Thermos,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thief,1,3427,lowercase_single_word,exact,thief,n,1,exact,thief,exact,thief,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thirst,1,3433,lowercase_single_word,exact,thirst,n|v,4,exact,thirst,exact,thirst,N|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thread,1,3443,lowercase_single_word,exact,thread,n|v,9,exact,thread,exact,thread,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thrill,1,3445,lowercase_single_word,exact,thrill,n|v,7,exact,thrill,exact,thrill,N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thriller,1,3446,lowercase_single_word,exact,thriller,n,1,exact,thriller,exact,thriller,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
throat,1,3447,lowercase_single_word,exact,throat,n,4,exact,throat,exact,throat,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
thunderstorm,1,3452,lowercase_single_word,exact,thunderstorm,n,1,exact,thunderstorm,exact,thunderstorm,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
Tibet,1,3455,initial_uppercase,none,,,0,none,,exact,Tibet,N,,,none,1,proper_name_or_capitalization_review,首字母大写形式可能是专名、地域名或误大写，需单独核实
Tibetan,1,3456,initial_uppercase,exact,Tibetan,a|n,3,exact,Tibetan,exact,Tibetan,A|N,,,none,3,proper_name_or_capitalization_review,首字母大写形式可能是专名、地域名或误大写，需单独核实
tick,1,3457,lowercase_single_word,exact,tick,n|v,8,exact,tick,exact,tick,N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
timetable,1,3465,lowercase_single_word,exact,timetable,n,2,exact,timetable,exact,timetable,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tin,1,3466,lowercase_single_word,exact,tin,n|v,7,exact,tin,exact,tin,A|N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tire,1,3469,lowercase_single_word,exact,tire,n|v,5,exact,tire,exact,tire,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tiresome,1,3471,lowercase_single_word,exact,tiresome,a,1,exact,tiresome,exact,tiresome,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
Tokyo,1,3480,initial_uppercase,none,,,0,exact,Tokyo,exact,Tokyo,N,,,none,2,proper_name_or_capitalization_review,首字母大写形式可能是专名、地域名或误大写，需单独核实
tomb,1,3483,lowercase_single_word,exact,tomb,n,1,exact,tomb,exact,tomb,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tongue,1,3486,lowercase_single_word,exact,tongue,n|v,10,exact,tongue,exact,tongue,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
toothbrush,1,3492,lowercase_single_word,exact,toothbrush,n,2,exact,toothbrush,exact,toothbrush,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
toothpaste,1,3493,lowercase_single_word,exact,toothpaste,n,1,exact,toothpaste,exact,toothpaste,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tortoise,1,3496,lowercase_single_word,exact,tortoise,n,1,exact,tortoise,exact,tortoise,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
totally,1,3498,lowercase_single_word,exact,totally,r,1,exact,totally,exact,totally,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tourism,1,3502,lowercase_single_word,exact,tourism,n,1,exact,tourism,exact,tourism,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tractor,1,3511,lowercase_single_word,exact,tractor,n,2,exact,tractor,exact,tractor,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
traffic lights,1,3516,multiword,none,,,0,none,,none,,,traffic light,traffic light:OEWN+MobyWords+MobyPOS,none,0,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
trainer,1,3518,lowercase_single_word,exact,trainer,n,2,exact,trainer,exact,trainer,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tram,1,3520,lowercase_single_word,exact,tram,n|v,4,exact,tram,exact,tram,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
translation,1,3523,lowercase_single_word,exact,translation,n,7,exact,translation,exact,translation,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
translator,1,3525,lowercase_single_word,exact,translator,n,3,exact,translator,exact,translator,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
transparent,1,3524,lowercase_single_word,exact,transparent,a,4,exact,transparent,exact,transparent,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
traveler,1,3529,lowercase_single_word,exact,traveler,n,1,exact,traveler,exact,traveler,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tremble,1,3534,lowercase_single_word,exact,tremble,n|v,2,exact,tremble,exact,tremble,N|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
triangle,1,3537,lowercase_single_word,exact,triangle,n,4,exact,triangle,exact,triangle,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
trolley-bus,1,3540,hyphenated,none,,,0,none,,none,,,,,none,0,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
troop,2,3541;3542,lowercase_single_word,exact,troop,n|v,6,exact,troop,exact,troop,N|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
troublesome,1,3544,lowercase_single_word,exact,troublesome,a,1,exact,troublesome,exact,troublesome,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
truly,1,3548,lowercase_single_word,exact,truly,r,4,exact,truly,exact,truly,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
turning,1,3559,lowercase_single_word,exact,turning,n,6,exact,turning,exact,turning,N,turn,turn:OEWN+MobyWords+MobyPOS,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
tutor,1,3560,lowercase_single_word,exact,tutor,n|v,3,exact,tutor,exact,tutor,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
twenty-first,1,3566,hyphenated,exact,twenty-first,a,1,none,,exact,twenty-first,A,,,none,2,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
twenty-one,1,3567,hyphenated,exact,twenty-one,a|n,3,exact,twenty-one,exact,twenty-one,N,,,none,3,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
twist,1,3570,lowercase_single_word,exact,twist,n|v,23,exact,twist,exact,twist,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
typewriter,1,3573,lowercase_single_word,exact,typewriter,n,1,exact,typewriter,exact,typewriter,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
