record_id,phrase,normalized_phrase,accepted_variants,introduced_level,included_in,phrase_type,evidence_route,form_evidence,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed,meaning_zh,usage_note_zh,example_en,example_zh,content_method,content_qa_status,view_sequence
PH-C6-0188,break off,break off,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,break_off%2:30:03::|break_off%2:35:00::|break_off%2:35:01::|break_off%2:35:02::|break_off%2:42:01::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,中断；折断；结束关系,可表示谈判或关系突然停止，也可指一部分从整体断开。,The two countries threatened to break off negotiations.,两国威胁要中断谈判。,original_project_authored,draft_auto_validated,938
PH-C6-0189,build upon,build upon,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,build_upon%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,在某事基础上发展,后接已有的思想、成果或优势，表示以其为基础进一步发展。,The new study will build upon findings from earlier research.,这项新研究将以早期研究成果为基础继续推进。,original_project_authored,draft_auto_validated,939
PH-C6-0190,cash in on,cash in on,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cash_in_on%2:40:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,利用某事获利,表示利用趋势、事件或他人的处境获取金钱或其他利益，常含批评意味。,Some sellers tried to cash in on the temporary shortage.,一些卖家试图利用暂时的短缺获利。,original_project_authored,draft_auto_validated,940
PH-C6-0191,chip away,chip away,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,chip_away%2:30:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,逐渐削弱；一点点凿掉,常与 at 连用，表示通过持续小动作慢慢减少或破坏某物。,Rising costs continue to chip away at household savings.,不断上涨的成本持续侵蚀家庭储蓄。,original_project_authored,draft_auto_validated,941
PH-C6-0192,clock in,clock in,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,clock_in%2:32:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,打卡上班；记录速度或时间,可表示记录到岗时间，也可说明完成活动所用的时间或速度。,Staff must clock in before entering the production area.,员工进入生产区前必须打卡上班。,original_project_authored,draft_auto_validated,942
PH-C6-0193,come to mind,come to mind,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_to_mind%2:31:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,突然想到；浮现在脑海,表示某个想法、名字或形象自然出现在意识中。,Several possible explanations come to mind immediately.,几个可能的解释立刻浮现在脑海中。,original_project_authored,draft_auto_validated,943
PH-C6-0194,come up to,come up to,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_up_to%2:32:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,走近；达到标准；总计,可表示接近某人，也可说明表现达到要求或数量达到某个水平。,The final product must come up to international safety standards.,最终产品必须达到国际安全标准。,original_project_authored,draft_auto_validated,944
PH-C6-0195,cool off,cool off,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cool_off%2:30:00::|cool_off%2:37:00::|cool_off%2:37:01::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,变凉；冷静下来,可表示温度下降，也可指愤怒或热情逐渐减弱。,Take a short walk and cool off before continuing the discussion.,继续讨论前先散一会儿步，让自己冷静下来。,original_project_authored,draft_auto_validated,945
PH-C6-0196,cut away,cut away,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cut_away%2:35:00::|cut_away%2:38:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,切除；剪掉,表示用刀、剪刀或工具移除不需要或受损的部分。,The doctor had to cut away the infected tissue.,医生不得不切除受感染的组织。,original_project_authored,draft_auto_validated,946
PH-C6-0197,date from,date from,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,date_from%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,始于；追溯到,后接事物开始存在的年代或时期，通常用一般现在时。,The oldest sections of the wall date from the twelfth century.,城墙最古老的部分始建于十二世纪。,original_project_authored,draft_auto_validated,947
PH-C6-0198,deal out,deal out,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,deal_out%2:40:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,分发；给予,表示把纸牌、任务、奖励或惩罚分给多人。,The dealer began to deal out five cards to each player.,发牌者开始给每名玩家发五张牌。,original_project_authored,draft_auto_validated,948
PH-C6-0199,die off,die off,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,die_off%2:30:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,相继死亡；逐渐消失,表示一个群体中的成员陆续死亡，直到数量大幅减少或完全消失。,Native plants may die off if the drought continues.,如果干旱持续，本地植物可能会相继枯死。,original_project_authored,draft_auto_validated,949
PH-C6-0200,double over,double over,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,double_over%2:38:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,弯下身子,通常因疼痛或大笑而身体猛然向前弯曲，也可接宾语表示使其弯腰。,The sudden pain made him double over.,突如其来的疼痛使他弯下身子。,original_project_authored,draft_auto_validated,950
PH-C6-0201,drive out,drive out,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,drive_out%2:30:03::|drive_out%2:38:00::|drive_out%2:38:01::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,赶走；驱逐,可表示迫使人或动物离开，也可比喻某种因素把企业或做法排挤出去。,Rising rents may drive out long-established local shops.,不断上涨的租金可能会迫使经营多年的本地商店离开。,original_project_authored,draft_auto_validated,951
PH-C6-0202,fall under,fall under,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fall_under%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,归入；受到某事物管辖或影响,后接类别、法律、权力或怀疑，表示被包括或控制。,These activities fall under the authority of a different agency.,这些活动归另一个机构管辖。,original_project_authored,draft_auto_validated,952
PH-C6-0203,fan out,fan out,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fan_out%2:38:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,散开；展开搜索,表示人或物从一点向不同方向分散，常用于搜索行动。,The rescue teams will fan out across the valley at sunrise.,救援队将在日出时分散到山谷各处。,original_project_authored,draft_auto_validated,953
PH-C6-0204,feel out,feel out,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,feel_out%2:32:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,试探；摸清态度,非正式用语，表示谨慎询问以了解某人的意见或反应。,The negotiator tried to feel out both sides before making a proposal.,谈判人员在提出建议前试图摸清双方态度。,original_project_authored,draft_auto_validated,954
PH-C6-0205,fight off,fight off,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fight_off%2:33:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,击退；抵抗,可表示抵御攻击者，也可指身体抵抗感染或困倦等影响。,The immune system works to fight off harmful organisms.,免疫系统会抵抗有害生物。,original_project_authored,draft_auto_validated,955
PH-C6-0206,fire up,fire up,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fire_up%2:34:00::|fire_up%2:37:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,点燃；启动；激发热情,可表示发动机器、点火，也可使人变得兴奋或积极。,The coach's speech helped fire up the team before the final.,教练的讲话在决赛前激发了全队的斗志。,original_project_authored,draft_auto_validated,956
PH-C6-0207,get hold of,get hold of,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_hold_of%2:31:00::|get_hold_of%2:32:00::|get_hold_of%2:35:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,获得；联系上；抓住,后接需要找到的人、物或信息，含义随语境变化。,We need to get hold of the original contract before the meeting.,会议前我们需要找到合同原件。,original_project_authored,draft_auto_validated,957
PH-C6-0208,get in touch,get in touch,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_in_touch%2:41:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,取得联系,通常与 with 连用，表示开始或恢复与某人联系。,Please get in touch with the support team if the error continues.,如果错误持续出现，请联系支持团队。,original_project_authored,draft_auto_validated,958
PH-C6-0209,kick in,kick in,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,kick_in%2:35:00::|kick_in%2:40:00::|kick_in%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,开始生效；踢坏进入；出钱,非正式用语，可表示药物或规则开始起作用，也可指共同出资。,The new restrictions will kick in at the beginning of next month.,新限制措施将在下月初开始生效。,original_project_authored,draft_auto_validated,959
