record_id,word,dataset_layer,parts_of_speech,pos_evidence_source,pos_status
release-word-3047,ample,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3048,amusement,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3049,analysis,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3050,anchor,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3051,anecdote,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3052,anniversary,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3053,announcement,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3054,apology,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3055,apparent,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3056,appearance,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3057,appendix,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3058,appoint,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3059,appreciation,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3060,approximately,extension,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-3061,apron,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3062,arbitrary,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3063,architecture,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3064,argument,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3065,arithmetic,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3066,armchair,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3067,arrange,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3068,arrival,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3069,ash,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3070,assessment,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3071,assist,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3072,assistance,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3073,associate,extension,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3074,astronomy,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3075,athletic,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3076,athletics,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3077,atom,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3078,attraction,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3079,attractive,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3080,authentic,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3081,avenue,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3082,bachelor,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3083,badly,extension,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-3084,baggage,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3085,bake,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3086,balcony,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3087,bandage,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3088,bang,extension,adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3089,bare,extension,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3090,bargain,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3091,basement,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3092,bathe,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3093,beam,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3094,beast,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3095,bedding,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3096,bee,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3097,beg,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3098,beginning,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3099,belly,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3100,bench,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3101,beneficial,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3102,besides,extension,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-3103,betray,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3104,bid,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3105,biography,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3106,bishop,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3107,boom,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3108,booth,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3109,boycott,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3110,brake,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3111,brand,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3112,breakthrough,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3113,breathless,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3114,broken,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3115,broom,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3116,bucket,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3117,bun,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3118,bungalow,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3119,burden,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3120,bureaucratic,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3121,burglar,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3122,burial,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3123,burst,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3124,businessman,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3125,butterfly,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3126,cab,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3127,caption,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3128,carpenter,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3129,carriage,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3130,carrier,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3131,cassette,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3132,casual,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3133,catalogue,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3134,catastrophe,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3135,cater,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3136,cathedral,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3137,catholic,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3138,caution,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3139,cautious,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3140,celebration,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3141,cellar,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3142,ceremony,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3143,challenging,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3144,chant,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3145,cheerful,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3146,chick,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3147,childhood,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3148,chimney,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3149,choir,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3150,cigar,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3151,circulate,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3152,classical,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3153,classify,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3154,claw,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3155,cleaner,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3156,clearly,extension,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-3157,clothing,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3158,clumsy,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3159,cock,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3160,cocoa,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3161,coincidence,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3162,colleague,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3163,collision,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3164,comb,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3165,command,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3166,communism,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3167,companion,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3168,compass,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3169,compensate,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3170,competitor,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3171,compromise,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3172,compulsory,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3173,comrade,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3174,condemn,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3175,conductor,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3176,confident,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3177,confidential,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3178,confuse,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3179,congratulate,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3180,connection,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3181,conscience,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3182,consensus,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3183,conservative,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3184,consideration,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3185,construct,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3186,consult,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3187,container,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3188,contradict,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3189,contribute,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3190,controversial,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3191,convenience,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3192,convey,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3193,coral,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3194,corporation,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3195,correction,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3196,corrupt,extension,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3197,counter,extension,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3198,courtyard,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3199,cowboy,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3200,criminal,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3201,crossing,extension,noun,Open English WordNet 2025,pos_evidence_ready
