record_id,phrase,normalized_phrase,accepted_variants,introduced_level,included_in,phrase_type,evidence_route,form_evidence,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed
PH-C6-0219,pass on,pass on,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pass_on%2:32:00::|pass_on%2:38:00::|pass_on%2:38:01::|pass_on%2:40:00::|pass_on%2:40:01::|pass_on%2:40:03::|pass_on%2:41:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0220,press on,press on,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,press_on%2:38:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0221,push back,push back,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,push_back%1:04:00::|push_back%2:35:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0222,rest on,rest on,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,rest_on%2:35:00::|rest_on%2:42:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0223,rule out,rule out,[],cet6,"[""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,rule_out%2:31:00::|rule_out%2:33:00::|rule_out%2:42:00::,true,0,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0224,breach of trust,breach of trust,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,breach_of_trust%1:04:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0225,broad spectrum,broad spectrum,[],cet6,"[""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0226,collision course,collision course,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,collision_course%1:04:00::|collision_course%1:17:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0227,conspicuous consumption,conspicuous consumption,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,conspicuous_consumption%1:22:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0228,copyright infringement,copyright infringement,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,copyright_infringement%1:04:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0229,electoral college,electoral college,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,electoral_college%1:14:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0230,free verse,free verse,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,free_verse%1:10:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0231,optical illusion,optical illusion,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,optical_illusion%1:19:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0232,tax evasion,tax evasion,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,tax_evasion%1:04:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0233,urban sprawl,urban sprawl,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,urban_sprawl%1:15:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0234,voter turnout,voter turnout,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,voter_turnout%1:09:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0235,alter ego,alter ego,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,alter_ego%1:18:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0236,blank verse,blank verse,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,blank_verse%1:10:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0237,chamber music,chamber music,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,chamber_music%1:10:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0238,decimal point,decimal point,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,decimal_point%1:10:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0239,echo chamber,echo chamber,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,echo_chamber%1:06:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0240,elbow grease,elbow grease,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,elbow_grease%1:04:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0241,flip side,flip side,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,flip_side%1:24:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0242,grand slam,grand slam,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,grand_slam%1:11:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0243,glove compartment,glove compartment,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,glove_compartment%1:06:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0244,heat shield,heat shield,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,heat_shield%1:06:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0245,indefinite article,indefinite article,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,indefinite_article%1:10:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0246,nuclear fusion,nuclear fusion,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,nuclear_fusion%1:22:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0247,solitary confinement,solitary confinement,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,solitary_confinement%1:26:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0248,tug of war,tug of war,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,tug-of-war%1:04:00::|tug-of-war%1:11:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0249,witch hunt,witch hunt,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,witch-hunt%1:04:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0250,civic pride,civic pride,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,civic_pride%1:07:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0251,cruise liner,cruise liner,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,cruise_liner%1:06:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0252,diesel fuel,diesel fuel,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,diesel_fuel%1:27:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0253,elevator shaft,elevator shaft,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,elevator_shaft%1:06:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0254,fiber optic,fiber optic,[],cet6,"[""cet6""]",adjective_expression,approved_dictionary_candidate_pool,OEWN,fiber-optic%3:01:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0255,herbal medicine,herbal medicine,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,herbal_medicine%1:04:00::|herbal_medicine%1:06:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0256,infant mortality,infant mortality,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,infant_mortality%1:28:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0257,intuitive feeling,intuitive feeling,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,intuitive_feeling%1:09:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0258,judicial system,judicial system,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,judicial_system%1:14:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0259,land tenure,land tenure,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,land_tenure%1:21:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0260,maritime law,maritime law,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,maritime_law%1:14:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0261,mass hysteria,mass hysteria,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,mass_hysteria%1:26:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0262,mortality rate,mortality rate,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,mortality_rate%1:28:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0263,music genre,music genre,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,music_genre%1:10:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0264,optical instrument,optical instrument,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,optical_instrument%1:06:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0265,panoramic view,panoramic view,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,panoramic_view%1:09:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0266,power grid,power grid,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,power_grid%1:06:00::,false,3,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0267,radioactive waste,radioactive waste,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,radioactive_waste%1:27:00::,false,3,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0268,soil erosion,soil erosion,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,soil_erosion%1:22:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0269,tax deductible,tax deductible,[],cet6,"[""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0270,tax deduction,tax deduction,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,tax_deduction%1:21:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0271,western hemisphere,western hemisphere,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,western_hemisphere%1:15:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0272,crude oil,crude oil,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,crude_oil%1:27:00::,true,4,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C6-0273,self esteem,self esteem,[],cet6,"[""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,self-esteem%1:12:00::,true,4,independently selected for learning value and first-introduction level,english_scope_frozen,False
