record_id,word,legacy_candidate_form,dataset_layer,selection_status,relevance_score,bnc_rank,contemporary_rank,part_of_speech,oewn_lexicographer_classes,theme_candidates,inclusion_reason,selection_sources,definitions_zh,phonetic_uk,phonetic_us
extension-draft-0668,twist,twist,extension,draft_priority_needs_semantic_review,9,3673,3759,n|v,noun.act|noun.body|noun.communication|noun.event|noun.shape|noun.state|verb.body|verb.change|verb.communication|verb.contact|verb.motion|verb.stative,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 3673；当代语料 3759；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0669,typewriter,typewriter,extension,draft_priority_needs_semantic_review,7,7660,9870,n,noun.artifact,人与社会,独立语料频率支持较强（BNC 7660；当代语料 9870；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0670,unable,unable,extension,draft_priority_needs_semantic_review,9,1474,2136,a,adj.all,一般阅读,独立语料频率支持较强（BNC 1474；当代语料 2136；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0671,unbelievable,unbelievable,extension,draft_priority_needs_semantic_review,7,8410,6070,a,adj.all,一般阅读,独立语料频率支持较强（BNC 8410；当代语料 6070；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0672,uncertain,uncertain,extension,draft_priority_needs_semantic_review,9,3532,4291,a,adj.all,一般阅读,独立语料频率支持较强（BNC 3532；当代语料 4291；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0673,uncomfortable,uncomfortable,extension,draft_priority_needs_semantic_review,9,4465,3640,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4465；当代语料 3640；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0674,unconscious,unconscious,extension,draft_priority_needs_semantic_review,7,5026,5668,a|n,adj.all|noun.cognition,人与自我,独立语料频率支持较强（BNC 5026；当代语料 5668；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0675,underline,underline,extension,draft_priority_needs_semantic_review,8,4685,9691,n|v,noun.communication|verb.communication,人与社会,独立语料频率支持较强（BNC 4685；当代语料 9691；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0676,understanding,understanding,extension,draft_priority_needs_semantic_review,9,1260,1298,a|n,adj.all|noun.cognition|noun.communication,人与自我|人与社会,独立语料频率支持较强（BNC 1260；当代语料 1298；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0677,undertake,undertake,extension,draft_priority_needs_semantic_review,9,1604,4035,v,verb.communication|verb.creation|verb.social,人与社会,独立语料频率支持较强（BNC 1604；当代语料 4035；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0678,underwear,underwear,extension,draft_priority_needs_semantic_review,7,8792,6524,n,noun.artifact,人与社会,独立语料频率支持较强（BNC 8792；当代语料 6524；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0679,undo,undo,extension,draft_priority_needs_semantic_review,7,6417,6632,v,verb.contact|verb.creation|verb.social,人与社会|人与自然,独立语料频率支持较强（BNC 6417；当代语料 6632；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0680,unemployment,unemployment,extension,draft_priority_needs_semantic_review,9,1495,3492,n,noun.state,一般阅读,独立语料频率支持较强（BNC 1495；当代语料 3492；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0681,unfair,unfair,extension,draft_priority_needs_semantic_review,9,3625,4493,a,adj.all,一般阅读,独立语料频率支持较强（BNC 3625；当代语料 4493；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0682,unfold,unfold,extension,draft_priority_needs_semantic_review,8,7574,4541,v,verb.change|verb.contact|verb.motion|verb.perception,人与自我|人与自然,独立语料频率支持较强（BNC 7574；当代语料 4541；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0683,unfortunate,unfortunate,extension,draft_priority_needs_semantic_review,9,4076,4970,a|n,adj.all|noun.person,人与社会,独立语料频率支持较强（BNC 4076；当代语料 4970；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0684,unfortunately,unfortunately,extension,draft_priority_needs_semantic_review,9,1910,2016,r,adv.all,一般阅读,独立语料频率支持较强（BNC 1910；当代语料 2016；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0685,unhappy,unhappy,extension,draft_priority_needs_semantic_review,9,3622,4717,a,adj.all,一般阅读,独立语料频率支持较强（BNC 3622；当代语料 4717；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0686,union,union,extension,draft_priority_needs_semantic_review,9,467,1658,a|n,adj.all|noun.act|noun.artifact|noun.event|noun.group|noun.process|noun.state,人与社会,独立语料频率支持较强（BNC 467；当代语料 1658；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0687,unite,unite,extension,draft_priority_needs_semantic_review,9,3628,4146,v,verb.change|verb.social|verb.stative,人与社会|人与自然,独立语料频率支持较强（BNC 3628；当代语料 4146；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0688,universal,universal,extension,draft_priority_needs_semantic_review,9,2968,2642,a|n,adj.all|noun.artifact|noun.cognition|noun.communication,人与自我|人与社会,独立语料频率支持较强（BNC 2968；当代语料 2642；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0689,unknown,unknown,extension,draft_priority_needs_semantic_review,9,2087,2825,a|n,adj.all|noun.communication|noun.location|noun.person,人与社会|人与自然,独立语料频率支持较强（BNC 2087；当代语料 2825；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0690,unlike,unlike,extension,draft_priority_needs_semantic_review,9,2194,2468,a,adj.all,一般阅读,独立语料频率支持较强（BNC 2194；当代语料 2468；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0691,unmarried,unmarried,extension,draft_priority_needs_semantic_review,7,7635,9465,a,adj.all,一般阅读,独立语料频率支持较强（BNC 7635；当代语料 9465；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0692,unpleasant,unpleasant,extension,draft_priority_needs_semantic_review,8,4722,6472,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4722；当代语料 6472；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0693,unrest,unrest,extension,draft_priority_needs_semantic_review,7,6135,8995,n,noun.feeling|noun.state,人与自我,独立语料频率支持较强（BNC 6135；当代语料 8995；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0694,unsafe,unsafe,extension,draft_priority_needs_semantic_review,7,9721,9139,a,adj.all,一般阅读,独立语料频率支持较强（BNC 9721；当代语料 9139；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0695,unsuccessful,unsuccessful,extension,draft_priority_needs_semantic_review,7,5651,7731,a,adj.all,一般阅读,独立语料频率支持较强（BNC 5651；当代语料 7731；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0696,unwilling,unwilling,extension,draft_priority_needs_semantic_review,7,5583,6237,a,adj.all,一般阅读,独立语料频率支持较强（BNC 5583；当代语料 6237；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0697,upstairs,upstairs,extension,draft_priority_needs_semantic_review,9,3067,4381,a|n|r,adj.all|adv.all|noun.artifact,人与社会,独立语料频率支持较强（BNC 3067；当代语料 4381；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0698,upward,upward,extension,draft_priority_needs_semantic_review,7,7607,6144,a|r,adj.all|adv.all,一般阅读,独立语料频率支持较强（BNC 7607；当代语料 6144；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0699,useless,useless,extension,draft_priority_needs_semantic_review,8,4667,5657,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4667；当代语料 5657；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0700,user,user,extension,draft_priority_needs_semantic_review,9,806,1813,n,noun.person,人与社会,独立语料频率支持较强（BNC 806；当代语料 1813；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0701,vacant,vacant,extension,draft_priority_needs_semantic_review,7,6366,6751,a,adj.all,一般阅读,独立语料频率支持较强（BNC 6366；当代语料 6751；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0702,vague,vague,extension,draft_priority_needs_semantic_review,9,4265,4885,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4265；当代语料 4885；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0703,valid,valid,extension,draft_priority_needs_semantic_review,9,3211,4703,a,adj.all,一般阅读,独立语料频率支持较强（BNC 3211；当代语料 4703；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0704,vertical,vertical,extension,draft_priority_needs_semantic_review,9,3857,4448,a|n,adj.all|adj.pert|noun.artifact|noun.relation,人与社会,独立语料频率支持较强（BNC 3857；当代语料 4448；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0705,vest,vest,extension,draft_priority_needs_semantic_review,7,9247,6686,n|v,noun.artifact|verb.body|verb.possession|verb.social,人与自我|人与社会,独立语料频率支持较强（BNC 9247；当代语料 6686；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0706,vice,vice,extension,draft_priority_needs_semantic_review,7,7210,9910,n,noun.act|noun.artifact|noun.attribute,人与社会,独立语料频率支持较强（BNC 7210；当代语料 9910；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0707,viewer,viewer,extension,draft_priority_needs_semantic_review,9,4851,2478,n,noun.artifact|noun.person,人与社会,独立语料频率支持较强（BNC 4851；当代语料 2478；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0708,villager,villager,extension,draft_priority_needs_semantic_review,7,6139,6100,n,noun.person,人与社会,独立语料频率支持较强（BNC 6139；当代语料 6100；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0709,violate,violate,extension,draft_priority_needs_semantic_review,8,7012,2909,v,verb.contact|verb.social|verb.stative,人与社会|人与自然,独立语料频率支持较强（BNC 7012；当代语料 2909；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0710,violent,violent,extension,draft_priority_needs_semantic_review,9,2807,2158,a,adj.all,一般阅读,独立语料频率支持较强（BNC 2807；当代语料 2158；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0711,visa,visa,extension,draft_priority_needs_semantic_review,7,8033,5525,n|v,noun.communication|verb.communication,人与社会,独立语料频率支持较强（BNC 8033；当代语料 5525；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0712,voluntary,voluntary,extension,draft_priority_needs_semantic_review,9,2263,4701,a|n,adj.all|noun.communication|noun.person,人与社会,独立语料频率支持较强（BNC 2263；当代语料 4701；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0713,voyage,voyage,extension,draft_priority_needs_semantic_review,7,6502,6619,n|v,noun.act|verb.motion,人与社会|人与自然,独立语料频率支持较强（BNC 6502；当代语料 6619；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0714,waiter,waiter,extension,draft_priority_needs_semantic_review,7,5772,5460,n,noun.person,人与社会,独立语料频率支持较强（BNC 5772；当代语料 5460；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0715,walnut,walnut,extension,draft_priority_needs_semantic_review,7,8979,7840,n,noun.food|noun.plant,人与自我|人与自然,独立语料频率支持较强（BNC 8979；当代语料 7840；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0716,warehouse,warehouse,extension,draft_priority_needs_semantic_review,9,4490,4922,n|v,noun.artifact|verb.possession,人与社会,独立语料频率支持较强（BNC 4490；当代语料 4922；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0717,warmth,warmth,extension,draft_priority_needs_semantic_review,9,3527,4749,n,noun.attribute|noun.cognition|noun.feeling,人与自我,独立语料频率支持较强（BNC 3527；当代语料 4749；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0718,wax,wax,extension,draft_priority_needs_semantic_review,7,7744,7228,n|v,noun.substance|verb.change|verb.contact,人与自然,独立语料频率支持较强（BNC 7744；当代语料 7228；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0719,weakness,weakness,extension,draft_priority_needs_semantic_review,9,2867,3487,n,noun.attribute|noun.feeling|noun.state,人与自我,独立语料频率支持较强（BNC 2867；当代语料 3487；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0720,wealthy,wealthy,extension,draft_priority_needs_semantic_review,9,4114,3015,a,adj.all,一般阅读,独立语料频率支持较强（BNC 4114；当代语料 3015；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0721,web,web,extension,draft_priority_needs_semantic_review,8,6919,3706,n|v,noun.animal|noun.artifact|noun.group|noun.object|verb.creation,人与社会|人与自然,独立语料频率支持较强（BNC 6919；当代语料 3706；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0722,wherever,wherever,extension,draft_priority_needs_semantic_review,9,3201,3710,r,adv.all,一般阅读,独立语料频率支持较强（BNC 3201；当代语料 3710；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0723,whistle,whistle,extension,draft_priority_needs_semantic_review,7,6960,6463,n|v,noun.artifact|noun.communication|noun.event|verb.communication|verb.motion|verb.perception,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 6960；当代语料 6463；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0724,wildlife,wildlife,extension,draft_priority_needs_semantic_review,9,3597,3859,n,noun.group,人与社会,独立语料频率支持较强（BNC 3597；当代语料 3859；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0725,willing,willing,extension,draft_priority_needs_semantic_review,9,2233,1274,a|n,adj.all|noun.act,人与社会,独立语料频率支持较强（BNC 2233；当代语料 1274；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
