phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
power point,power point,2,true,n,power_point%1:06:00::,power point,false,,0,true,dictionary_only_hold,0.0,junior,false
power service,power service,2,true,n,power_service%1:14:00::,power service,false,,0,true,dictionary_only_hold,0.0,junior,false
power station worker,power station worker,3,true,n,power-station_worker%1:18:00::,power-station worker,false,,0,true,dictionary_only_hold,0.0,junior,false
power tool,power tool,2,true,n,power_tool%1:06:00::,power tool,false,,0,true,dictionary_only_hold,0.0,junior,false
power train,power train,2,true,n,power_train%1:06:00::,power train,false,,0,true,dictionary_only_hold,0.0,junior,false
power unit,power unit,2,true,n,power_unit%1:23:00::,power unit,false,,0,true,dictionary_only_hold,0.0,junior,false
power worker,power worker,2,true,n,power_worker%1:18:00::,power worker,false,,0,true,dictionary_only_hold,0.0,junior,false
practice game,practice game,2,true,n,practice_game%1:04:00::,practice game,false,,0,true,dictionary_only_hold,0.0,junior,false
practice of law,practice of law,3,true,n,practice_of_law%1:04:00::,practice of law,false,,0,true,dictionary_only_hold,0.0,junior,false
practice of medicine,practice of medicine,3,true,n,practice_of_medicine%1:04:00::,practice of medicine,false,,0,true,dictionary_only_hold,0.0,junior,false
present simple,present simple,2,true,n,present_simple%1:10:01::,present simple,false,,0,true,dictionary_only_hold,0.0,junior,false
press box,press box,2,true,n,press_box%1:06:00::,press box,false,,0,true,dictionary_only_hold,0.0,junior,false
press run,press run,2,true,n,press_run%1:28:00::,press run,false,,0,true,dictionary_only_hold,0.0,junior,false
press up,press up,2,true,n,press-up%1:04:00::,press-up,false,,0,true,dictionary_only_hold,0.0,junior,false
pressure feed,pressure feed,2,true,n,pressure_feed%1:06:00::,pressure feed,false,,0,true,dictionary_only_hold,0.0,junior,false
pressure sore,pressure sore,2,true,n,pressure_sore%1:26:00::,pressure sore,false,,0,true,dictionary_only_hold,0.0,junior,false
pressure unit,pressure unit,2,true,n,pressure_unit%1:23:00::,pressure unit,false,,0,true,dictionary_only_hold,0.0,junior,false
price control,price control,2,true,n,price_control%1:10:00::,price control,false,,0,true,dictionary_only_hold,0.0,junior,false
price cut,price cut,2,true,n,price_cut%1:04:00::,price cut,false,,0,true,dictionary_only_hold,0.0,junior,false
price floor,price floor,2,true,n,price_floor%1:10:00::,price floor,false,,0,true,dictionary_only_hold,0.0,junior,false
price freeze,price freeze,2,true,n,price_freeze%1:04:00::,price freeze,false,,0,true,dictionary_only_hold,0.0,junior,false
price increase,price increase,2,true,n,price_increase%1:07:00::,price increase,false,,0,true,dictionary_only_hold,0.0,junior,false
price level,price level,2,true,n,price_level%1:10:00::,price level,false,,0,true,dictionary_only_hold,0.0,junior,false
pride of place,pride of place,3,true,n,pride_of_place%1:15:00::,pride of place,false,,0,true,dictionary_only_hold,0.0,junior,false
primary colour,primary colour,2,true,n,primary_colour%1:07:00::,primary colour,false,,0,true,dictionary_only_hold,0.0,junior,false
primary health care,primary health care,3,true,n,primary_health_care%1:04:00::,primary health care,false,,0,true,dictionary_only_hold,0.0,junior,false
primary tooth,primary tooth,2,true,n,primary_tooth%1:08:00::,primary tooth,false,,0,true,dictionary_only_hold,0.0,junior,false
print run,print run,2,true,n,print_run%1:28:00::,print run,false,,0,true,dictionary_only_hold,0.0,junior,false
private citizen,private citizen,2,true,n,private_citizen%1:18:00::,private citizen,false,,0,true,dictionary_only_hold,0.0,junior,false
private line,private line,2,true,n,private_line%1:06:00::,private line,false,,0,true,dictionary_only_hold,0.0,junior,false
prize fight,prize fight,2,true,n,prize_fight%1:11:00::,prize fight,false,,0,true,dictionary_only_hold,0.0,junior,false
prize winner,prize winner,2,true,n,prize_winner%1:18:00::,prize winner,false,,0,true,dictionary_only_hold,0.0,junior,false
product line,product line,2,true,n,product_line%1:06:00::,product line,false,,0,true,dictionary_only_hold,0.0,junior,false
product research,product research,2,true,n,product_research%1:04:00::,product research,false,,0,true,dictionary_only_hold,0.0,junior,false
program library,program library,2,true,n,program_library%1:14:00::,program library,false,,0,true,dictionary_only_hold,0.0,junior,false
program line,program line,2,true,n,program_line%1:10:00::,program line,false,,0,true,dictionary_only_hold,0.0,junior,false
programme music,programme music,2,true,n,programme_music%1:10:00::,programme music,false,,0,true,dictionary_only_hold,0.0,junior,false
progress report,progress report,2,true,n,progress_report%1:10:00::,progress report,false,,0,true,dictionary_only_hold,0.0,junior,false
proper name,proper name,2,true,n,proper_name%1:10:00::,proper name,false,,0,true,dictionary_only_hold,0.0,junior,false
public charity,public charity,2,true,n,public_charity%1:14:00::,public charity,false,,0,true,dictionary_only_hold,0.0,junior,false
public eye,public eye,2,true,n,public_eye%1:26:00::,public eye,false,,0,true,dictionary_only_hold,0.0,junior,false
public holiday,public holiday,2,true,n,public_holiday%1:28:00::,public holiday,false,,0,true,dictionary_only_hold,0.0,junior,false
public knowledge,public knowledge,2,true,n,public_knowledge%1:09:00::,public knowledge,false,,0,true,dictionary_only_hold,0.0,junior,false
public library,public library,2,true,n,public_library%1:14:00::,public library,false,,0,true,dictionary_only_hold,0.0,junior,false
public office,public office,2,true,n,public_office%1:04:00::,public office,false,,0,true,dictionary_only_hold,0.0,junior,false
public press,public press,2,true,n,public_press%1:10:00::,public press,false,,0,true,dictionary_only_hold,0.0,junior,false
public record,public record,2,true,n,public_record%1:10:01::,public record,false,,0,true,dictionary_only_hold,0.0,junior,false
public toilet,public toilet,2,true,n,public_toilet%1:06:00::,public toilet,false,,0,true,dictionary_only_hold,0.0,junior,false
purple black,purple black,2,true,a,purple-black%5:00:00:achromatic:00,purple-black,false,,0,true,dictionary_only_hold,0.0,junior,false
purple blue,purple blue,2,true,a,purple-blue%5:00:00:chromatic:00,purple-blue,false,,0,true,dictionary_only_hold,0.0,junior,false
purple brown,purple brown,2,true,a,purple-brown%5:00:00:chromatic:00,purple-brown,false,,0,true,dictionary_only_hold,0.0,junior,false
purple emperor,purple emperor,2,true,n,purple_emperor%1:05:00::,purple emperor,false,,0,true,dictionary_only_hold,0.0,junior,false
purple green,purple green,2,true,a,purple-green%5:00:00:chromatic:00,purple-green,false,,0,true,dictionary_only_hold,0.0,junior,false
purple heart,purple heart,2,true,n,purple_heart%1:06:00::,purple heart,false,,0,true,dictionary_only_hold,0.0,junior,false
purple onion,purple onion,2,true,n,purple_onion%1:13:00::,purple onion,false,,0,true,dictionary_only_hold,0.0,junior,false
purple passage,purple passage,2,true,n,purple_passage%1:10:00::,purple passage,false,,0,true,dictionary_only_hold,0.0,junior,false
purple red,purple red,2,true,a,purple-red%5:00:00:chromatic:00,purple-red,false,,0,true,dictionary_only_hold,0.0,junior,false
purple white,purple white,2,true,a,purple-white%5:00:00:achromatic:00,purple-white,false,,0,true,dictionary_only_hold,0.0,junior,false
push down list,push down list,3,true,n,push-down_list%1:10:00::,push-down list,false,,0,true,dictionary_only_hold,0.0,junior,false
push down store,push down store,3,true,n,push-down_store%1:06:00::,push-down store,false,,0,true,dictionary_only_hold,0.0,junior,false
quality cost,quality cost,2,true,n,quality_cost%1:21:01::,quality cost,false,,0,true,dictionary_only_hold,0.0,junior,false
quarter circle,quarter circle,2,true,n,quarter-circle%1:15:00::,quarter-circle,false,,0,true,dictionary_only_hold,0.0,junior,false
quarter mile,quarter mile,2,true,n,quarter_mile%1:23:00::,quarter mile,false,,0,true,dictionary_only_hold,0.0,junior,false
quarter plate,quarter plate,2,true,n,quarter_plate%1:06:00::,quarter plate,false,,0,true,dictionary_only_hold,0.0,junior,false
quarter pound,quarter pound,2,true,n,quarter_pound%1:23:00::,quarter pound,false,,0,true,dictionary_only_hold,0.0,junior,false
quarter rest,quarter rest,2,true,n,quarter_rest%1:10:00::,quarter rest,false,,0,true,dictionary_only_hold,0.0,junior,false
queen size,queen size,2,true,a,queen-size%5:00:00:large:00,queen-size,false,,0,true,dictionary_only_hold,0.0,junior,false
question master,question master,2,true,n,question_master%1:18:00::,question master,false,,0,true,dictionary_only_hold,0.0,junior,false
question of fact,question of fact,3,true,n,question_of_fact%1:10:00::,question of fact,false,,0,true,dictionary_only_hold,0.0,junior,false
question of law,question of law,3,true,n,question_of_law%1:10:00::,question of law,false,,0,true,dictionary_only_hold,0.0,junior,false
question time,question time,2,true,n,question_time%1:28:00::,question time,false,,0,true,dictionary_only_hold,0.0,junior,false
quick change,quick change,2,true,a,quick-change%5:00:00:changeable:00,quick-change,false,,0,true,dictionary_only_hold,0.0,junior,false
quick fix,quick fix,2,true,n,quick_fix%1:04:00::,quick fix,false,,0,true,dictionary_only_hold,0.0,junior,false
quick study,quick study,2,true,n,quick_study%1:18:00::,quick study,false,,0,true,dictionary_only_hold,0.0,junior,false
quite a little,quite a little,3,true,n,quite_a_little%1:23:00::,quite a little,false,,0,true,dictionary_only_hold,0.0,junior,false
rabbit brush,rabbit brush,2,true,n,rabbit_brush%1:20:00::,rabbit brush,false,,0,true,dictionary_only_hold,0.0,junior,false
rabbit food,rabbit food,2,true,n,rabbit_food%1:13:00::,rabbit food,false,,0,true,dictionary_only_hold,0.0,junior,false
rabbit test,rabbit test,2,true,n,rabbit_test%1:09:00::,rabbit test,false,,0,true,dictionary_only_hold,0.0,junior,false
race car,race car,2,true,n,race_car%1:06:00::,race car,false,,0,true,dictionary_only_hold,0.0,junior,false
race driver,race driver,2,true,n,race_driver%1:18:00::,race driver,false,,0,true,dictionary_only_hold,0.0,junior,false
race meeting,race meeting,2,true,n,race_meeting%1:11:00::,race meeting,false,,0,true,dictionary_only_hold,0.0,junior,false
race problem,race problem,2,true,n,race_problem%1:26:00::,race problem,false,,0,true,dictionary_only_hold,0.0,junior,false
radio drama,radio drama,2,true,n,radio_drama%1:10:01::,radio drama,false,,0,true,dictionary_only_hold,0.0,junior,false
radio news,radio news,2,true,n,radio_news%1:10:00::,radio news,false,,0,true,dictionary_only_hold,0.0,junior,false
radio noise,radio noise,2,true,n,radio_noise%1:11:00::,radio noise,false,,0,true,dictionary_only_hold,0.0,junior,false
radio set,radio set,2,true,n,radio_set%1:06:00::,radio set,false,,0,true,dictionary_only_hold,0.0,junior,false
radio theater,radio theater,2,true,n,radio_theater%1:10:01::,radio theater,false,,0,true,dictionary_only_hold,0.0,junior,false
radio theatre,radio theatre,2,true,n,radio_theatre%1:10:01::,radio theatre,false,,0,true,dictionary_only_hold,0.0,junior,false
railway car,railway car,2,true,n,railway_car%1:06:00::,railway car,false,,0,true,dictionary_only_hold,0.0,junior,false
railway line,railway line,2,true,n,railway_line%1:06:00::|railway_line%1:06:01::,railway line,false,,0,true,dictionary_only_hold,0.0,junior,false
railway man,railway man,2,true,n,railway_man%1:18:00::,railway man,false,,0,true,dictionary_only_hold,0.0,junior,false
railway woman,railway woman,2,true,n,railway_woman%1:18:00::,railway woman,false,,0,true,dictionary_only_hold,0.0,junior,false
railway yard,railway yard,2,true,n,railway_yard%1:06:00::,railway yard,false,,0,true,dictionary_only_hold,0.0,junior,false
rain check,rain check,2,true,n,rain_check%1:10:00::|rain_check%1:10:01::,rain check,false,,0,true,dictionary_only_hold,0.0,junior,false
rain cloud,rain cloud,2,true,n,rain_cloud%1:17:00::,rain cloud,false,,0,true,dictionary_only_hold,0.0,junior,false
rain date,rain date,2,true,n,rain_date%1:28:00::,rain date,false,,0,true,dictionary_only_hold,0.0,junior,false
rain forest,rain forest,2,true,n,rain_forest%1:14:00::,rain forest,false,,0,true,dictionary_only_hold,0.0,junior,false
rain shower,rain shower,2,true,n,rain_shower%1:19:00::,rain shower,false,,0,true,dictionary_only_hold,0.0,junior,false
rain stick,rain stick,2,true,n,rain_stick%1:06:00::,rain stick,false,,0,true,dictionary_only_hold,0.0,junior,false
rain wash,rain wash,2,true,n,rain-wash%1:22:00::,rain-wash,false,,0,true,dictionary_only_hold,0.0,junior,false
rainbow fish,rainbow fish,2,true,n,rainbow_fish%1:05:00::,rainbow fish,false,,0,true,dictionary_only_hold,0.0,junior,false
rainbow pink,rainbow pink,2,true,n,rainbow_pink%1:20:00::,rainbow pink,false,,0,true,dictionary_only_hold,0.0,junior,false
rainbow shower,rainbow shower,2,true,n,rainbow_shower%1:20:00::,rainbow shower,false,,0,true,dictionary_only_hold,0.0,junior,false
rapid climb,rapid climb,2,true,n,rapid_climb%1:11:00::,rapid climb,false,,0,true,dictionary_only_hold,0.0,junior,false
ready cash,ready cash,2,true,n,ready_cash%1:21:00::,ready cash,false,,0,true,dictionary_only_hold,0.0,junior,false
ready to hand,ready to hand,3,true,a,ready_to_hand%5:00:00:accessible:00,ready to hand,false,,0,true,dictionary_only_hold,0.0,junior,false
real socialism,real socialism,2,true,n,real_socialism%1:09:01::,real socialism,false,,0,true,dictionary_only_hold,0.0,junior,false
real talk,real talk,2,true,n,real_talk%1:10:01::,real talk,false,,0,true,dictionary_only_hold,0.0,junior,false
real tennis,real tennis,2,true,n,real_tennis%1:04:00::,real tennis,false,,0,true,dictionary_only_hold,0.0,junior,false
record book,record book,2,true,n,record_book%1:10:00::,record book,false,,0,true,dictionary_only_hold,0.0,junior,false
record company,record company,2,true,n,record_company%1:14:00::,record company,false,,0,true,dictionary_only_hold,0.0,junior,false
record cover,record cover,2,true,n,record_cover%1:06:00::,record cover,false,,0,true,dictionary_only_hold,0.0,junior,false
record jacket,record jacket,2,true,n,record_jacket%1:06:00::,record jacket,false,,0,true,dictionary_only_hold,0.0,junior,false
red bat,red bat,2,true,n,red_bat%1:05:00::,red bat,false,,0,true,dictionary_only_hold,0.0,junior,false
red blind,red blind,2,true,a,red-blind%5:00:00:blind:00,red-blind,false,,0,true,dictionary_only_hold,0.0,junior,false
red cabbage,red cabbage,2,true,n,red_cabbage%1:13:00::|red_cabbage%1:20:00::,red cabbage,false,,0,true,dictionary_only_hold,0.0,junior,false
red chalk,red chalk,2,true,n,red_chalk%1:06:01::,red chalk,false,,0,true,dictionary_only_hold,0.0,junior,false
red gray,red gray,2,true,a,red-gray%5:00:00:achromatic:00,red-gray,false,,0,true,dictionary_only_hold,0.0,junior,false
red grey,red grey,2,true,a,red-grey%5:00:00:achromatic:00,red-grey,false,,0,true,dictionary_only_hold,0.0,junior,false
red line,red line,2,true,n,red_line%1:15:00::,red line,false,,0,true,dictionary_only_hold,0.0,junior,false
red onion,red onion,2,true,n,red_onion%1:13:00::,red onion,false,,0,true,dictionary_only_hold,0.0,junior,false
red orange,red orange,2,true,a,red-orange%5:00:00:chromatic:00,red-orange,false,,0,true,dictionary_only_hold,0.0,junior,false
red panda,red panda,2,true,n,red_panda%1:05:00::,red panda,false,,0,true,dictionary_only_hold,0.0,junior,false
red purple,red purple,2,true,a,red-purple%5:00:00:chromatic:00,red-purple,false,,0,true,dictionary_only_hold,0.0,junior,false
red scare,red scare,2,true,n,red_scare%1:26:00::,red scare,false,,0,true,dictionary_only_hold,0.0,junior,false
red silk cotton,red silk cotton,3,true,n,red_silk_cotton%1:27:00::,red silk cotton,false,,0,true,dictionary_only_hold,0.0,junior,false
red water,red water,2,true,n,red_water%1:26:00::,red water,false,,0,true,dictionary_only_hold,0.0,junior,false
red wolf,red wolf,2,true,n,red_wolf%1:05:00::,red wolf,false,,0,true,dictionary_only_hold,0.0,junior,false
red woman,red woman,2,true,n,red_woman%1:18:00::,red woman,false,,0,true,dictionary_only_hold,0.0,junior,false
refrigerator car,refrigerator car,2,true,n,refrigerator_car%1:06:00::,refrigerator car,false,,0,true,dictionary_only_hold,0.0,junior,false
refrigerator cookie,refrigerator cookie,2,true,n,refrigerator_cookie%1:13:00::,refrigerator cookie,false,,0,true,dictionary_only_hold,0.0,junior,false
